ai_written,similarity_voc_simpson_index,similarity_voc_shannon_entropy,similarity_lex_avg_dependency_link_length,similarity_voc_type_token_ratio,similarity_voc_hapax_legomena,complexity,date
-0.9824027177895637,-0.10938149446650676,0.7279644809748034,0.6921259121420087,1.6789917105219345,1.565773802299701,0.9110948822943883,2018-01-01
-0.9824027177895637,-0.10938149446650676,0.7279644809748034,0.6921259121420087,1.6789917105219345,1.565773802299701,0.9110948822943883,2018-02-01
1.5481236117588708,-0.10938149446650676,0.7279644809748034,0.6921259121420087,1.6789917105219345,1.565773802299701,0.9110948822943883,2018-03-01
-0.28496176372785254,-0.10938149446650676,0.7279644809748034,0.6921259121420087,1.6789917105219345,1.565773802299701,0.9110948822943883,2018-04-01
0.2769202443331316,-0.10938149446650676,0.7279644809748034,0.6921259121420087,1.6789917105219345,1.565773802299701,0.9110948822943883,2018-05-01
-0.14206502689941933,0.06016848703144197,1.379495450682953,0.6921259121420087,1.6146051232977603,1.4830754956031957,1.0458940937514718,2018-06-01
-0.3382245455221908,0.16870958692657242,1.6154635893785374,0.6921259121420087,0.73895738219584,1.7943875406136662,1.0019288022513249,2018-07-01
1.5795437094514495,0.3076206338484256,1.775194059096724,1.0576358323727741,0.73895738219584,0.7741229253777141,0.9307061665782955,2018-08-01
-0.18265378835565166,0.48385154529120916,1.6463379551352386,0.5696766044031609,0.73895738219584,0.7741229253777141,0.8425892824806326,2018-09-01
1.294641347848247,0.9906000621719433,1.7811911011649986,0.7483816807033914,0.73895738219584,0.7741229253777141,1.0066506303227776,2018-10-01
0.30040833401404277,0.9845244743171292,2.0445938293181993,0.399115262813263,0.73895738219584,0.7741229253777141,0.988262774804429,2018-11-01
-0.06252689154767714,1.2419470738810932,0.7279644809748034,0.3537815942606254,0.73895738219584,0.7741229253777141,0.7673546913380151,2018-12-01
4.063417277171574,1.2604269937643129,0.7279644809748034,0.38914602185524994,0.73895738219584,0.7741229253777141,0.7781235608335841,2019-01-01
-0.9824027177895637,0.6427364617362168,0.7279644809748034,0.7401149260586481,0.73895738219584,0.7741229253777141,0.7247792352686445,2019-02-01
-0.15756941234019686,1.2442966373043187,0.7279644809748034,0.7401761803241205,0.73895738219584,0.7741229253777141,0.8451035212353594,2019-03-01
-0.5238799982474541,1.123331396764334,1.7092147456395577,1.166161982583527,1.3910763432629445,0.7741229253777141,1.2327814787256153,2019-04-01
-0.9824027177895637,1.2839122779987133,1.2561265769858783,0.6921259121420087,0.9637500427615989,1.4280591477976319,1.1247947915371663,2019-05-01
-0.31013256507744813,1.1582579474894963,1.1831953276344171,0.6921259121420087,1.2526956556842077,1.5513477517357919,1.1675245189371843,2019-06-01
-0.1994611213735272,1.1559696291875547,1.155232034336475,1.39891612844003,0.7554944983630966,0.9474318377412823,1.0826088256136877,2019-07-01
-0.3500694058326233,0.9564385307855158,1.4586794411613402,1.2372951835168704,1.063969398732491,1.0587082101430856,1.1550181528678605,2019-08-01
-0.9824027177895637,1.1556028526594246,1.620893002210529,1.3276090851116862,1.1178242774267468,1.012539270833023,1.2468936976482818,2019-09-01
-0.23730329853363558,0.8838459438166566,1.9713059166083864,1.4175335142635808,1.5247285643898465,1.7637906438726985,1.5122409165902337,2019-10-01
1.4254589602367747,0.6427364617362168,1.6650801749113413,0.9078513710283109,1.2632146550089163,1.3863284859817953,1.173042229733316,2019-11-01
0.8022665498893057,0.6427364617362168,0.9428423436499646,0.3653281840344572,1.2932834679520362,1.3574388774780797,0.9203258669701508,2019-12-01
1.1413961019422978,0.6427364617362168,0.5633939896144521,0.5375846705592034,1.2704074428449281,1.154620206915451,0.8337485543340503,2020-01-01
-0.9824027177895637,0.6427364617362168,0.4416112068840754,0.8678831554581975,1.0912588963042005,0.8877827710191639,0.7862544982803709,2020-02-01
-0.32880673598611804,0.6427364617362168,-0.12525951236142766,0.4805898115693248,0.5567398106671183,0.12555990640394332,0.3360732956030351,2020-03-01
0.627656051310881,1.2555649670786544,-0.6161783872973874,0.5887190303325626,0.44721426979816925,0.12359364335413688,0.35978270465322715,2020-04-01
-0.9824027177895637,0.6427364617362168,-0.06055176555199864,1.1373503366440105,0.3737047909039372,0.23679969814735605,0.46600790437590434,2020-05-01
0.4345850842819318,0.6427364617362168,0.06013513196695744,0.8737553235105731,0.34143702444919166,0.28001899238724337,0.43961658681003646,2020-06-01
-0.9824027177895637,0.6427364617362168,-0.07090727149848727,0.29823646792875896,0.1774909328908819,0.2516954788938819,0.25985041399025044,2020-07-01
-0.3268900322271636,1.3674263904264747,0.2173929478903979,0.25092088234167637,0.5517492292772157,0.6814924025091136,0.6137963704889756,2020-08-01
-0.25665653020262075,1.206765303965958,0.6077027752860727,0.15074037445408944,0.6217683988714616,0.7471901419850042,0.6668333989125171,2020-09-01
-0.9824027177895637,0.6208795684081216,0.44310959811549355,0.2095979267517515,0.40134166629352536,0.39983313971195666,0.4149523798561698,2020-10-01
0.766200873684583,0.9021045767221877,0.5598283405359656,0.5298046624751688,0.1873584821837452,0.34252255628914247,0.504323723641242,2020-11-01
-0.9824027177895637,0.6729679025489741,0.4611170092318907,0.9851805903677416,0.3629657664652586,0.3996219179153719,0.5763706373058474,2020-12-01
-0.17397658478132352,0.589764987166081,0.07868395114814486,0.9315974941645172,-0.10825910435488699,-0.22448699250001541,0.2534600671247681,2021-01-01
-0.9824027177895637,0.5873930183032245,0.09588910961232111,1.248332082209085,-0.03344767483924396,-0.20500839935501264,0.3386316271860748,2021-02-01
-0.9824027177895637,0.9617048004688273,0.07482598876314296,1.1276794790640734,0.02958839774778698,-0.08162889309469258,0.42243395458982763,2021-03-01
-0.19324181478240243,0.4681855054443153,-0.317166292514815,0.8260546090496451,0.06510620453384143,-0.03390121918775015,0.20165576146504738,2021-04-01
-0.9824027177895637,0.6372112083319996,0.03401632139619863,0.5086907709373323,0.15463767790310365,0.15064407623159062,0.29704001096004495,2021-05-01
-0.9824027177895637,0.3637830206630325,0.13741132950795545,0.5568131403453641,0.4880714750150548,0.6224746046752581,0.43371071404133293,2021-06-01
-0.9824027177895637,0.36271915442536823,-0.2037521144558235,0.32267995941200966,0.19821150739464313,0.5001986959399333,0.23601144054322615,2021-07-01
-0.9824027177895637,-0.16252691235464753,-0.3738166721897452,0.15789985653936967,0.05342262857888196,0.2987924967132593,-0.005245720542576349,2021-08-01
-0.5618386053214952,-0.4800853647052301,-0.3175837478724959,0.28947633503439585,-0.05621407564632104,0.18301817452012378,-0.07627773573390548,2021-09-01
-0.5088225784319823,-0.6721369935952812,-0.594398648232102,0.07906730506186176,-0.3837353126399741,-0.1749601437750863,-0.34923275863611636,2021-10-01
-0.33071226362985984,-0.08115804882669915,-0.26873733951503487,0.40577562161047087,-0.3806535526416203,-0.1619420233897092,-0.09734306855251854,2021-11-01
-0.4157871898382876,-0.14392981913680747,-0.16579337291394788,0.2579516652390594,-0.3093175617589161,-0.3497755747131459,-0.14217293265675163,2021-12-01
-0.9824027177895637,0.24825047730913793,0.17135746579824418,0.24767606656284313,-0.12206282344435801,-0.14866279449082587,0.07931167834700828,2022-01-01
-0.0062899414717540805,0.6811173271833166,0.35321633289653503,-0.0725121032208064,-0.08502415025955014,-0.45517777279200794,0.08432392676149744,2022-02-01
-0.6361132897852594,0.5893353991344179,0.3182806030133482,-0.14596860603455086,0.02530123012446436,-0.26539146723595686,0.10431143180034456,2022-03-01
-0.17978215844745085,0.14262279292977553,-0.0518355736449339,-0.3567133646267471,-0.31664878465982466,-0.6658015411021221,-0.24967529422077045,2022-04-01
-0.9824027177895637,0.0572547462025876,-0.007426892859758177,0.15965007412457582,-0.35999164914152565,-0.7096666065222363,-0.17203606563927135,2022-05-01
-0.40629491939580487,-0.3226776409921631,-0.31760310317747736,0.1007073805597372,-0.7009656825174879,-1.0866295975413212,-0.4654337287337425,2022-06-01
-0.5857215717793092,-0.4050870112649579,-0.5810774551540182,0.006792617518670564,-0.7459833766964672,-0.7108652570480966,-0.4872440965289739,2022-07-01
-0.9824027177895637,-0.29365661932392817,-0.5604600509586671,-0.01643603218495848,-0.6703150185832552,-0.6891451043832578,-0.44600256508681335,2022-08-01
-0.9824027177895637,-0.022507510525046053,-0.4830689408647174,-0.017480240821302555,-0.5225494917872605,-0.6569397944386668,-0.3405091956873987,2022-09-01
-0.6747222968992974,0.1522012670810411,-0.4831452128452381,-0.2953281174089356,-0.6176879298343211,-0.6395610374139602,-0.3767042060842828,2022-10-01
-0.6067223383327932,0.31849503866380635,-0.47718133310403144,-0.47107689669094766,-0.5048546049057696,-0.6049314479293832,-0.34790984879326514,2022-11-01
0.0290444576709722,0.42244946284636553,-0.6048037419647586,-0.06499308582870589,-0.4656668511588719,-0.7122117024739915,-0.2850451837159925,2022-12-01
3.5106591068692987,0.4506803493984097,-0.3508687781993396,-0.020277687852121647,-0.24559370079449502,-0.4570665485379285,-0.12462527319709502,2023-01-01
1.4114909986953454,0.0605480503627269,-0.6689605055170816,-0.20995695427778188,-0.3555815450344398,-0.5184870609631228,-0.3384876030859398,2023-02-01
1.1320686071259078,-0.1437165419520355,-0.9204557852499502,-0.45169672177772724,-0.37995603152601504,-0.5740445367337169,-0.493973923447889,2023-03-01
0.6142388949017106,-0.0943553163325297,-1.0033763198658907,-0.3694687198797656,-0.4178506228229911,-0.5670994655340628,-0.490430088887048,2023-04-01
0.5097857052863937,-0.5620557888141122,-1.1806312788416462,-0.7204802162377659,-0.593725775190982,-0.7289337602345675,-0.7571653638638147,2023-05-01
2.861618361776703,-0.8804883263574788,-1.3730856508050615,-0.6413086522335051,-1.0536409498986645,-1.1949316534526262,-1.0286910465494672,2023-06-01
2.0008361390978506,-1.0516092563524748,-1.0761418504727462,-0.8638843991068097,-1.0287653529085472,-1.166291627628796,-1.0373384972938748,2023-07-01
1.1094539405492714,-1.1139372174338171,-0.9949222079645436,-1.0736608255152833,-1.1187597562334017,-1.2777338309831234,-1.1158027676260338,2023-08-01
0.09225990613725565,-1.3000759583681005,-1.1336424303100079,-1.2786313178540836,-1.198951225237478,-1.2523242324426196,-1.232725032842458,2023-09-01
-0.17397658478132352,-1.4414673539081855,-0.9548285736524743,-1.348011661089658,-1.3234774337651838,-1.3587273932029555,-1.2853024831236914,2023-10-01
-0.014741134340306494,-1.4457525571776364,-1.0471906919536371,-1.5375288233003823,-1.3913652806032606,-1.4309400377154051,-1.3705554781500644,2023-11-01
-0.07742366606171586,-1.3494999050751313,-1.408753071045998,-1.8788434414712196,-1.6336021219169201,-1.6907223143920997,-1.5922841707802737,2023-12-01
0.08371727796613612,-1.2839704378955314,-1.0826421607483054,-1.7952397991370668,-1.5581177926857135,-1.4522523591248864,-1.4344445099183005,2024-01-01
0.8001317780380152,-1.4430267998328508,-1.0383581156691666,-1.7546220918586912,-1.561669511507072,-1.3886800211798833,-1.4372713080095327,2024-02-01
-0.11935319741590183,-1.4793594783465243,-1.3349336106234624,-1.9987770726541345,-1.5400698924043934,-1.3470871773551398,-1.5400454462767308,2024-03-01
-0.33134497280865566,-1.702275650052515,-1.5501766158542325,-1.8978388057164406,-1.547695279722846,-1.2547148077064727,-1.590540231810501,2024-04-01
0.051261216438313426,-1.7724090751594208,-1.3507085271249921,-1.7382701891754058,-1.428804473319554,-1.0692839291868672,-1.471895238793248,2024-05-01
-0.5342226159814867,-2.0584556905639966,-1.706721894674929,-1.8006827489439794,-1.5389961011488884,-1.2020690329176555,-1.6613850936498895,2024-06-01
0.4809676637278073,-2.2173897905929922,-1.7221291424304777,-1.893807852426581,-1.6201829657828641,-1.3648577870926748,-1.7636735076651178,2024-07-01
0.2498454948718387,-2.133551501983987,-1.5775963356229377,-1.863775225776945,-1.6602050958207315,-1.4491679436997738,-1.7368592205808748,2024-08-01
-0.06488675770017056,-2.1710550541008486,-1.5889428112629647,-2.303826818594404,-1.63786086805794,-1.4985652250590222,-1.840050155415036,2024-09-01
0.12727063387920898,-2.3182740121346552,-1.6483275795764358,-2.389586835089388,-1.7994819583941504,-1.6025967889248542,-1.9516534348238967,2024-10-01
0.619961624696303,-2.2701584384367544,-0.9803566119058204,-1.9143791440876183,-1.6662614718529827,-1.541676601854599,-1.674566453627555,2024-11-01
